departamento;municipio;circuito;establecimiento;mesa;electores;paso_saenz;paso_fdt_leavy;paso_fdt_isa;paso_olmedo;paso_fit_villegas;paso_fit_gil;paso_fit_lopez;paso_fernandez;grales_saenz;grales_fdt_leavy;grales_olmedo;grales_fit_lopez;grales_fernandez
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2942;348;67;56;22;50;2;1;6;9;99;61;41;6;4
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2943;348;69;39;13;62;3;1;7;10;94;38;39;7;15
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2944;347;80;50;13;59;2;5;3;5;110;60;38;3;7
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2945;348;68;45;16;47;2;6;7;8;103;46;36;9;6
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2946;348;75;50;27;31;2;5;6;10;91;50;27;7;9
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2947;347;85;51;18;42;1;5;3;7;96;48;31;6;14
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2948;347;70;47;21;39;0;7;6;16;109;60;24;6;8
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2949;347;79;45;26;42;4;7;6;4;107;50;38;7;6
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2950;348;87;34;20;37;1;6;4;7;104;49;33;5;7
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4139 OSVALDO POS;2951;355;77;51;24;51;3;6;6;8;113;52;35;5;8
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2952;348;84;38;19;51;0;1;5;1;97;47;42;1;5
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2953;346;88;55;13;60;1;2;3;3;107;54;38;3;8
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2954;348;81;53;17;57;0;5;4;6;112;60;42;4;11
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2955;348;61;59;22;46;3;2;1;5;96;63;34;0;3
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2956;347;67;63;15;52;3;3;5;5;91;62;26;3;11
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2957;347;74;58;14;51;1;5;6;6;87;69;31;2;11
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2958;348;75;55;16;51;3;4;2;7;101;56;30;6;11
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2959;348;82;45;18;47;0;5;7;7;99;41;37;6;8
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2960;348;85;68;14;47;1;4;4;4;95;62;36;7;12
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2961;348;76;57;15;41;2;8;7;11;93;60;35;7;7
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2962;347;82;49;18;52;2;6;1;5;86;59;39;5;4
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4271 FRAY ARISTIDES A. NIBI;2963;353;67;71;21;49;1;9;2;5;91;75;30;4;12
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2964;348;70;59;23;39;1;4;8;6;95;54;33;2;9
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2965;347;83;49;14;44;2;3;3;5;105;57;25;1;5
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2966;347;82;62;24;36;3;4;4;4;102;59;35;3;6
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2967;348;79;50;18;44;0;1;2;5;113;43;30;4;8
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2968;348;77;72;16;45;5;5;3;5;92;59;31;5;13
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2969;346;76;70;15;42;0;1;4;8;99;58;29;3;12
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2970;345;67;45;19;43;3;1;1;9;97;51;34;4;7
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2971;346;64;55;24;52;1;2;6;5;98;57;31;6;15
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2972;347;82;53;22;48;1;7;0;9;99;42;52;5;7
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2973;347;70;60;18;56;1;7;1;6;97;64;42;4;10
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2974;348;76;62;16;49;4;4;4;11;114;60;33;4;9
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2975;348;85;54;12;44;1;9;1;12;87;62;36;6;7
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2976;347;62;50;18;42;1;6;2;4;94;46;31;6;3
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2977;348;70;45;21;54;3;5;7;10;99;49;45;10;11
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2978;347;58;54;21;56;6;4;3;12;95;55;37;3;8
ORAN;S. RAMON DE LA NUEVA ORAN;31B;ESCUELA Nº 4586 LIDIA R. M. DE SIDORENKO;2979;351;64;64;22;50;2;9;3;5;118;46;32;12;8
ORAN;S. RAMON DE LA NUEVA ORAN;31C;ESCUELA Nº 4093 GRAL. M. M. DE GÜEMES;2980;281;48;28;7;13;0;0;0;3;47;26;17;1;2
ORAN;S. RAMON DE LA NUEVA ORAN;31C;ESCUELA Nº 4093 GRAL. M. M. DE GÜEMES;2981;284;44;24;17;19;0;3;4;4;51;29;12;5;6
ORAN;S. RAMON DE LA NUEVA ORAN;31D;ESCUELA Nº 4535 PADRE IGNACIO TRUZZU;2982;119;20;18;5;11;1;1;0;4;35;13;4;1;5
ORAN;HIPOLITO YRIGOYEN;32A;ESCUELA Nº 4457 DR. VICTORINO DE LA PLAZA;2983;238;36;36;7;50;0;5;3;0;53;30;34;5;1
ORAN;HIPOLITO YRIGOYEN;32A;ESCUELA Nº 4457 DR. VICTORINO DE LA PLAZA;2984;236;44;31;7;29;1;3;4;0;66;31;19;5;2
ORAN;HIPOLITO YRIGOYEN;32A;ESCUELA Nº 4457 DR. VICTORINO DE LA PLAZA;2985;243;36;29;7;46;0;4;5;1;57;24;31;8;2
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2986;338;86;56;20;85;1;2;3;1;140;44;61;6;6
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2987;338;83;55;11;74;3;8;3;9;138;56;42;3;3
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2988;338;83;58;15;75;2;3;3;2;138;51;45;3;4
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2989;339;83;54;10;76;1;8;2;2;114;50;49;4;6
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2990;339;83;39;18;82;3;9;3;3;134;48;47;4;3
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2991;339;97;33;5;92;1;4;4;5;132;47;50;3;6
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2992;338;95;55;10;63;3;4;7;0;154;49;34;5;4
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2993;338;84;54;11;79;0;2;2;2;131;60;48;1;3
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4108 9 DE JULIO;2994;344;85;49;9;98;0;2;2;4;138;52;49;7;5
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;2995;338;90;58;10;78;2;1;1;0;146;61;42;1;2
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;2996;339;87;48;19;76;1;4;5;2;129;55;52;6;9
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;2997;340;104;52;13;72;2;3;2;0;155;49;40;4;2
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;2998;339;96;50;19;74;1;3;3;6;157;49;45;2;7
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;2999;337;88;60;16;67;4;3;6;3;141;58;39;4;4
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;3000;339;77;43;17;95;2;6;2;2;154;38;60;2;7
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;3001;339;86;47;15;67;1;5;5;7;149;37;39;6;4
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4109 SEÑOR Y VIRGEN DEL MILAGRO;3002;340;91;56;16;69;2;3;4;3;140;55;46;3;8
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3003;340;87;43;20;88;1;6;1;3;153;41;43;3;5
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3004;339;72;58;18;90;1;2;0;4;109;59;58;4;6
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3005;339;92;36;15;89;1;3;3;2;152;44;49;2;8
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3006;337;93;63;11;84;1;1;5;2;130;61;58;3;6
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3007;337;111;49;14;75;3;0;4;2;149;52;43;8;6
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3008;336;85;64;10;80;2;8;8;2;152;51;42;3;5
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3009;337;85;36;26;75;1;3;6;4;151;43;37;4;4
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3010;337;63;61;14;93;2;8;5;4;128;60;49;6;8
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3011;337;89;56;16;70;1;5;2;6;134;64;40;3;2
ORAN;HIPOLITO YRIGOYEN;32B;ESCUELA Nº 4237 MARIA ERNESTINA GUTIERREZ;3012;341;86;40;22;63;2;3;2;3;124;51;46;6;6
ORAN;S. RAMON DE LA NUEVA ORAN;33A;ESCUELA Nº 4341 CNEL. MANUEL EDUARDO ARIAS;3013;205;28;31;1;17;0;0;1;3;44;16;17;1;5
ORAN;S. RAMON DE LA NUEVA ORAN;33B;ESCUELA Nº 4462;3014;285;90;48;4;12;1;1;5;11;94;51;4;2;12
ORAN;S. RAMON DE LA NUEVA ORAN;33C;ESCUELA Nº 4557 PALOMA DE LA LIBERTAD;3015;220;34;91;8;11;0;1;0;4;61;62;9;3;11
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3016;346;80;44;22;51;2;7;2;4;87;58;34;8;9
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3017;347;96;44;23;48;1;2;1;5;103;60;37;1;10
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3018;346;86;57;20;37;0;5;6;8;100;71;35;3;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3019;346;106;33;17;52;2;3;2;7;98;59;41;1;6
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3020;346;109;39;37;40;0;2;1;10;118;63;30;3;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3021;345;100;51;18;49;2;5;3;9;97;69;45;4;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3022;347;108;51;7;38;1;5;7;4;97;68;36;4;9
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3023;346;103;57;21;35;3;8;0;3;113;63;19;6;4
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3024;346;95;33;26;42;4;8;3;6;118;50;34;5;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4294 REVERENDO ANTONIO DI NILLO;3025;348;121;43;27;30;1;4;2;6;112;68;24;4;6
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3026;346;102;38;16;51;4;6;2;5;106;61;32;3;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3027;347;82;72;19;35;1;3;3;5;82;79;28;3;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3028;347;101;52;19;36;5;5;1;2;103;68;26;4;6
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3029;346;104;42;15;43;4;6;5;5;109;50;34;9;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3030;345;95;39;25;56;0;4;1;3;109;59;38;3;4
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3031;347;91;55;28;38;1;14;7;8;100;67;32;4;9
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3032;346;76;51;17;60;4;14;1;7;85;52;51;9;10
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3033;347;98;53;15;33;2;7;3;9;93;77;33;4;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3034;346;102;44;25;42;1;4;6;3;105;75;27;6;2
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3035;347;106;39;19;44;2;8;1;6;113;49;38;8;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3036;347;89;39;21;47;3;3;5;3;102;61;34;4;6
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3037;344;126;47;17;45;1;1;1;7;115;64;39;3;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3038;345;103;34;25;49;2;6;3;6;102;66;36;6;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3039;343;103;42;17;46;0;9;3;6;100;66;38;10;5
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3040;343;102;45;14;46;1;1;3;3;109;53;41;2;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3041;345;101;47;27;60;1;5;5;1;94;75;45;5;12
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3042;342;102;43;22;42;8;3;3;4;111;71;20;13;5
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4628 DR. JOSE BENITO GRAÑA;3043;345;122;41;37;43;2;1;3;6;124;59;36;4;6
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3044;345;94;33;23;38;1;4;3;5;104;51;26;5;3
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3045;345;112;36;16;42;5;3;2;11;107;70;35;4;10
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3046;346;91;65;21;49;2;4;2;9;91;83;25;4;11
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3047;344;110;47;27;40;0;3;1;5;108;54;32;3;10
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3048;345;112;43;19;33;2;7;5;7;82;74;21;6;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3049;344;98;54;17;39;3;3;3;10;100;64;25;5;13
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3050;345;78;39;22;46;1;2;4;6;98;49;27;4;9
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3051;345;97;58;16;33;6;5;4;6;114;65;19;4;8
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3052;345;88;37;23;49;5;5;4;6;110;53;40;5;7
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3053;345;105;40;18;39;1;2;0;8;103;55;33;4;5
ORAN;COLONIA SANTA ROSA;34A;ESCUELA Nº 4794 COLONIA SANTA ROSA;3054;351;82;64;20;46;2;2;2;6;91;83;44;3;6
ORAN;COLONIA SANTA ROSA;34B;ESCUELA Nº 4491;3055;83;15;15;10;13;0;0;0;0;12;15;8;0;2
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3056;313;34;118;29;33;0;0;1;1;47;124;53;2;2
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3057;312;32;128;21;49;2;0;1;3;38;135;65;3;2
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3058;312;24;144;15;54;0;0;0;3;32;136;70;3;1
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3059;313;24;143;21;43;0;0;0;5;54;139;60;2;1
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3060;313;35;141;22;37;0;2;0;1;49;135;54;1;3
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3061;312;21;138;17;45;0;4;1;3;44;127;62;1;2
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3062;313;36;120;25;41;0;0;2;3;52;125;66;2;1
ORAN;URUNDEL;35A;COLEGIO SECUNDARIO Nº 5044;3063;317;29;115;22;40;1;1;0;4;39;128;55;2;1
ORAN;PICHANAL;36A;ESCUELA Nº 4343 MARÍA L. B. DE MATUTE;3064;255;18;33;4;13;1;0;0;1;24;36;4;1;2
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3065;348;83;106;14;28;3;2;2;5;131;107;10;2;4
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3066;348;69;98;18;26;2;0;3;11;101;109;15;2;7
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3067;349;61;116;15;31;4;0;1;7;87;149;15;2;3
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3068;348;87;95;12;28;3;3;1;3;105;105;13;4;7
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3069;349;107;102;10;25;0;2;0;6;129;118;7;1;5
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3070;348;70;121;7;23;2;4;2;9;110;130;6;0;8
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3071;348;76;106;13;27;1;2;4;10;102;119;16;3;6
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3072;348;62;108;20;20;1;2;7;18;93;130;13;3;7
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3073;347;69;111;10;39;1;3;4;2;93;129;23;2;10
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3074;348;82;109;12;36;0;1;2;10;114;114;25;1;5
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3075;347;71;86;11;37;3;3;2;6;104;108;22;1;9
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3076;348;76;114;8;29;0;2;2;7;99;128;13;2;1
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3077;348;58;129;7;31;4;2;3;4;79;148;20;3;7
ORAN;PICHANAL;36B;ESCUELA INDIGENA Nº 4738 JUAN XXIII;3078;354;71;119;14;24;0;5;2;14;100;127;14;3;10
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3079;348;83;98;11;38;2;4;1;5;94;134;13;4;4
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3080;348;52;119;18;25;3;1;2;2;88;129;12;4;8
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3081;345;68;126;13;22;0;1;2;5;104;122;7;3;5
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3082;347;74;98;8;30;4;2;0;6;96;107;19;3;6
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3083;346;66;100;13;30;4;5;4;8;97;117;16;3;6
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3084;344;80;93;10;27;3;2;2;7;121;104;13;2;1
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3085;345;96;101;8;24;3;3;3;6;124;101;12;8;3
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3086;346;64;130;13;23;3;1;1;3;82;144;14;1;6
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3087;347;60;124;14;29;1;2;3;6;88;135;11;2;10
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3088;347;76;99;9;22;0;4;2;6;103;113;11;4;10
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3089;345;67;130;9;29;2;4;2;8;95;133;15;5;6
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3090;347;69;106;11;37;0;9;4;3;99;115;26;2;8
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3091;347;76;112;16;25;0;3;4;3;108;140;12;3;4
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3092;347;67;97;9;36;4;1;6;8;98;128;12;4;10
ORAN;PICHANAL;36B;ESCUELA Nº 4095 CNEL. APOLINARIO DE FIGUEROA;3093;347;69;126;12;26;2;2;5;4;94;131;15;1;9
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3094;347;67;94;15;18;6;4;4;3;105;109;16;2;10
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3095;348;66;108;17;31;1;1;3;6;109;119;23;0;3
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3096;346;58;113;6;37;2;6;3;4;92;120;22;2;3
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3097;346;82;123;11;29;1;1;4;6;113;123;16;2;7
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3098;347;72;110;11;30;0;3;0;3;111;118;27;4;7
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3099;347;92;94;9;41;4;5;4;3;123;120;12;2;2
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3100;348;76;123;9;30;1;3;3;6;120;123;12;1;5
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3101;347;80;102;7;28;2;3;5;6;129;95;13;4;6
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3102;348;82;105;11;37;1;0;2;7;109;124;22;6;4
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3103;346;64;118;8;21;2;3;2;10;88;126;3;3;6
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3104;347;76;110;14;34;1;1;2;2;94;145;12;1;9
ORAN;PICHANAL;36B;ESCUELA Nº 4152 RECONQUISTA;3105;353;66;124;12;29;0;2;1;4;100;127;15;0;5
ORAN;PICHANAL;36B;ESCUELA Nº 4689 ISLAS MALVINAS;3106;347;87;106;18;26;1;1;3;9;115;124;16;3;9
ORAN;PICHANAL;36B;ESCUELA Nº 4689 ISLAS MALVINAS;3107;347;75;113;8;20;0;0;0;6;95;115;10;3;6
ORAN;PICHANAL;36B;ESCUELA Nº 4689 ISLAS MALVINAS;3108;347;76;140;8;14;2;2;3;6;109;131;7;4;12
ORAN;PICHANAL;36B;ESCUELA Nº 4689 ISLAS MALVINAS;3109;347;63;138;10;17;3;1;3;10;70;153;17;2;7
ORAN;PICHANAL;36B;ESCUELA Nº 4689 ISLAS MALVINAS;3110;347;77;124;9;27;1;2;0;8;86;143;19;1;10
ORAN;PICHANAL;36B;ESCUELA Nº 4689 ISLAS MALVINAS;3111;346;96;104;13;30;2;2;5;4;120;121;12;1;9
